gene.id	ensembl.gene.id	chr	gene.symbol	gene.type	length	description	entrez.gene.id	uniprot.id	go.gene.id	X1.tumor.RNA.Illumina	X101.tumor.RNA.Illumina	X102.tumor.RNA.Illumina	X103.tumor.RNA.Illumina	X11.tumor.RNA.Illumina	X12.tumor.RNA.Illumina	X13.tumor.RNA.Illumina	X14.tumor.RNA.Illumina	X15.tumor.RNA.Illumina	X16.tumor.RNA.Illumina	X17.tumor.RNA.Illumina	X18.tumor.RNA.Illumina	X2.tumor.RNA.Illumina	X21.tumor.RNA.Illumina	X22.tumor.RNA.Illumina	X23.tumor.RNA.Illumina	X25.tumor.RNA.Illumina	X26.tumor.RNA.Illumina	X27.tumor.RNA.Illumina	X28.tumor.RNA.Illumina	X29.tumor.RNA.Illumina.88A	X3.tumor.RNA.Illumina	X30.tumor.RNA.Illumina	X31.tumor.RNA.Illumina.92A	X35.tumor.RNA.Illumina	X37.tumor.RNA.Illumina.94A	X38.tumor.RNA.Illumina	X4.tumor.RNA.Illumina	X41.tumor.RNA.Illumina	X42.tumor.RNA.Illumina	X43.tumor.RNA.Illumina	X44.tumor.RNA.Illumina	X47.tumor.RNA.Illumina	X49.tumor.RNA.Illumina	X50.tumor.RNA.Illumina	X54.tumor.RNA.Illumina	X6.tumor.RNA.Illumina	X63.tumor.RNA.Illumina	X64.tumor.RNA.Illumina	X65.tumor.RNA.Illumina	X66.tumor.RNA.Illumina	X68.tumor.RNA.Illumina	X7.tumor.RNA.Illumina	X70.tumor.RNA.Illumina	X71.tumor.RNA.Illumina	X72.tumor.RNA.Illumina	X74.tumor.RNA.Illumina	X75.tumor.RNA.Illumina	X76.tumor.RNA.Illumina.1A	X80.tumor.RNA.Illumina	X81.tumor.RNA.Illumina	X82.tumor.RNA.Illumina	X83.tumor.RNA.Illumina	X84.tumor.RNA.Illumina	X86.tumor.RNA.Illumina	X87.tumor.RNA.Illumina	X88.tumor.RNA.Illumina	X89.tumor.RNA.Illumina	X90.tumor.RNA.Illumina	X92.tumor.RNA.Illumina	X93.tumor.RNA.Illumina	X94.tumor.RNA.Illumina	X95.tumor.RNA.Illumina	X96.tumor.RNA.Illumina	X97.tumor.RNA.Illumina	X98.tumor.RNA.Illumina	X99.tumor.RNA.Illumina	P2.tumor.RNA.Illumina	P3.tumor.RNA.Illumina
ENSG00000273143.2	ENSG00000273143	10	DUSP5-DT	lncRNA	3011	DUSP5 divergent transcript [Source:HGNC Symbol;Acc:HGNC:55154]	NA	NA	NA	0	6	5	2	11	3	107	10	20	21	4	33	9	58	0	23	0	9	1	4	12	3	6	160	10	1	0	44	14	33	1	16	12	2	0	14	40	7	0	2	0	109	11	1	2	0	0	3	7	11	11	5	2	16	12	57	4	0	29	13	11	11	0	0	0	0	0	0	0
ENSG00000237642.1	ENSG00000237642	10	HMGB3P5	processed_pseudogene	612	high mobility group box 3 pseudogene 5 [Source:HGNC Symbol;Acc:HGNC:39105]	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	12	0
ENSG00000138166.6	ENSG00000138166	10	DUSP5	protein_coding	2477	dual specificity phosphatase 5 [Source:HGNC Symbol;Acc:HGNC:3071]	1847	Q16690	Q16690	559	969	2135	1294	1048	634	5124	663	771	3018	629	2662	597	3395	817	1243	693	1808	335	888	912	1925	613	7595	1751	494	701	3694	1228	2105	554	2444	1043	639	330	2251	4012	2677	106	756	392	10738	1253	588	265	571	74	402	700	1344	400	1047	1533	1976	935	2227	1721	134	1184	1062	1532	4958	557	37	521	0	415	701	106
ENSG00000233518.1	ENSG00000233518	10	RPL7P35	processed_pseudogene	740	ribosomal protein L7 pseudogene 35 [Source:HGNC Symbol;Acc:HGNC:36153]	100271216	NA	NA	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000108055.11	ENSG00000108055	10	SMC3	protein_coding	6607	structural maintenance of chromosomes 3 [Source:HGNC Symbol;Acc:HGNC:2468]	9126	Q9UQE7	Q9UQE7	1703	1439	3445	3807	2528	1751	2178	2013	3156	4036	2351	5088	1298	2296	6146	2349	1709	2825	697	1633	744	3338	3538	2670	1106	2099	154	3284	3382	334	662	2709	1007	1874	223	2119	3744	4513	203	552	661	3700	2981	1321	419	591	60	1231	1304	1726	259	1013	5624	2205	1650	1930	2344	1147	1398	462	2737	2531	2069	16	629	0	1319	154	203
ENSG00000223302.1	ENSG00000223302	10	Y_RNA	misc_RNA	108	Y RNA [Source:RFAM;Acc:RF00019]	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000289954.1	ENSG00000289954	10	ENSG00000289954	lncRNA	347	novel transcript	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000203867.8	ENSG00000203867	10	RBM20	protein_coding	7293	RNA binding motif protein 20 [Source:HGNC Symbol;Acc:HGNC:27424]	282996	Q5T481	Q5T481	0	13	19	59	26	0	17	47	147	78	6	18	18	6	2	6	3	67	11	17	19	8	40	32	23	304	5	12	43	8	2	4	12	29	34	60	0	15	11	0	6	7	18	13	7	0	0	19	631	14	196	1	23	4	41	59	37	91	47	13	87	26	9	0	45	0	361	5	11
ENSG00000252036.1	ENSG00000252036	10	RN7SKP288	misc_RNA	268	RN7SK pseudogene 288 [Source:HGNC Symbol;Acc:HGNC:46012]	106479223	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000199364.1	ENSG00000199364	10	RNA5SP327	rRNA_pseudogene	101	RNA, 5S ribosomal pseudogene 327 [Source:HGNC Symbol;Acc:HGNC:43227]	100873593	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000203497.3	ENSG00000203497	10	PDCD4-AS1	lncRNA	925	PDCD4 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:27425]	NA	NA	NA	0	58	64	41	534	52	98	97	81	145	71	80	82	42	21	29	89	75	90	23	148	265	39	13	59	120	30	195	132	130	44	62	281	355	0	335	10	22	16	25	16	64	19	47	11	101	72	157	104	191	95	48	123	31	122	71	60	48	144	146	97	72	14	0	147	0	116	30	16
ENSG00000232470.1	ENSG00000232470	10	ENSG00000232470	lncRNA	401	novel transcript	NA	NA	NA	0	0	0	0	0	0	0	4	0	0	0	2	3	0	0	0	0	0	0	0	0	2	0	0	0	0	0	4	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000150593.18	ENSG00000150593	10	PDCD4	protein_coding	3697	programmed cell death 4 [Source:HGNC Symbol;Acc:HGNC:8763]	27250	B4DKX4	B4DKX4	951	2415	4915	2427	8315	1467	1951	2869	9385	3685	3100	4607	1242	2165	3235	2258	1320	3533	1046	1633	3094	6906	4341	1339	1207	2690	715	4871	5783	1261	1107	2718	1662	26543	645	4076	1786	3974	409	630	842	3773	1155	1294	1358	1726	372	2778	2842	3684	2343	976	10777	3533	1820	3259	4369	2395	2934	2219	6172	3406	1511	167	3271	0	3212	715	409
ENSG00000284482.1	ENSG00000284482	10	MIR4680	miRNA	66	microRNA 4680 [Source:HGNC Symbol;Acc:HGNC:41541]	100616113	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000214413.9	ENSG00000214413	10	BBIP1	protein_coding	4712	BBSome interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:28093]	92482	A8MTZ0	A8MTZ0	658	321	843	375	1013	397	533	590	674	973	354	1311	288	576	978	740	560	471	162	368	379	647	586	522	409	803	91	539	946	240	280	632	574	751	170	724	260	328	30	296	127	1291	451	173	229	328	40	326	675	860	131	287	891	372	631	404	321	277	883	391	917	627	488	31	446	0	868	91	30
ENSG00000278601.1	ENSG00000278601	10	ENSG00000278601	lncRNA	700	novel transcript, antisense to BBIP1	NA	NA	NA	0	8	4	2	20	9	0	5	36	11	0	4	1	2	6	6	5	15	6	3	30	30	12	3	6	2	137	6	9	27	12	22	34	104	0	5	0	2	5	15	0	10	2	3	7	19	0	9	12	15	12	1	10	4	2	6	2	2	5	26	15	6	0	0	6	0	2	137	5
ENSG00000270589.1	ENSG00000270589	10	ENSG00000270589	lncRNA	1649	novel transcript, antisense to BBIP1	NA	NA	NA	0	19	27	12	56	0	7	37	49	48	0	22	8	9	17	0	9	5	1	4	19	12	24	1	3	21	14	1	20	5	3	0	14	54	0	38	10	4	0	4	3	17	6	0	7	0	0	15	20	15	14	5	31	2	11	34	7	19	16	17	17	19	5	0	0	0	34	14	0
ENSG00000108061.13	ENSG00000108061	10	SHOC2	protein_coding	7727	SHOC2 leucine rich repeat scaffold protein [Source:HGNC Symbol;Acc:HGNC:15454]	8036	Q9UQ13	Q9UQ13	1132	864	1837	1602	1248	998	1491	1944	2262	1499	1455	3340	743	1559	2748	1251	352	1961	411	986	620	2738	2243	1331	367	1944	413	2372	1579	280	467	1989	391	1894	15	1350	1178	2077	170	584	395	1810	1526	601	418	588	144	820	1019	1561	147	597	2858	1061	1275	1239	1327	627	1057	670	1417	1405	1086	12	416	0	717	413	170
ENSG00000234118.1	ENSG00000234118	10	RPL13AP6	processed_pseudogene	612	ribosomal protein L13a pseudogene 6 [Source:HGNC Symbol;Acc:HGNC:23737]	644511	NA	NA	0	0	4	0	4	1	0	0	2	1	1	0	0	1	3	1	0	2	0	0	0	0	0	6	0	1	0	2	0	0	0	0	3	5	0	3	0	0	1	0	0	4	0	0	0	0	0	0	0	4	0	0	3	4	2	0	1	0	2	3	7	0	0	0	4	0	1	0	1
ENSG00000221214.1	ENSG00000221214	10	MIR548E	miRNA	88	microRNA 548e [Source:HGNC Symbol;Acc:HGNC:35275]	100313921	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	15
ENSG00000150594.7	ENSG00000150594	10	ADRA2A	protein_coding	3879	adrenoceptor alpha 2A [Source:HGNC Symbol;Acc:HGNC:281]	150	P08913	P08913	2174	312	623	246	2395	11	16	5376	855	1291	671	129	221	72	14	0	38	355	167	19	1304	1516	318	586	27	1258	1078	681	365	967	95	712	351	809	974	1123	32	13	86	400	46	177	51	12	405	604	0	1235	1087	1919	6	749	728	12	106	114	140	35	499	1151	116	20	29	31	360	0	34	1078	86
ENSG00000213247.3	ENSG00000213247	10	ENSG00000213247	processed_pseudogene	293	HSPC023 protein _HSPC023_ pseudogene	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000237618.1	ENSG00000237618	10	BTBD7P2	processed_pseudogene	620	BTB domain containing 7 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:44876]	100420392	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000227851.1	ENSG00000227851	10	ENSG00000227851	lncRNA	427	novel transcript	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000230809.1	ENSG00000230809	10	RPS6P15	processed_pseudogene	751	ribosomal protein S6 pseudogene 15 [Source:HGNC Symbol;Acc:HGNC:36942]	100129732	NA	NA	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0
ENSG00000287231.1	ENSG00000287231	10	ENSG00000287231	lncRNA	2004	novel transcript	NA	NA	NA	0	0	1	0	1	0	8	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	2	4	1	0	0	0	0	0	0	0	0	13	0
ENSG00000119927.14	ENSG00000119927	10	GPAM	protein_coding	6372	glycerol-3-phosphate acyltransferase, mitochondrial [Source:HGNC Symbol;Acc:HGNC:24865]	57678	Q86T70	Q86T70	1052	638	1109	463	1420	503	3649	936	1454	1143	513	877	2504	1911	1338	1018	1052	1488	143	567	364	608	2429	539	416	705	347	528	1124	80	115	820	154	609	58	713	863	690	62	119	1062	2778	535	266	126	200	75	193	727	1087	117	347	1433	599	1115	627	899	4687	4345	203	679	721	1476	0	155	0	492	347	62
ENSG00000288938.1	ENSG00000288938	10	ENSG00000288938	lncRNA	806	novel transcript	NA	NA	NA	0	1	0	0	2	0	69	0	4	8	0	0	17	2	0	9	0	0	0	0	4	3	6	0	0	0	6	0	0	0	0	0	0	7	0	0	0	0	0	0	6	14	0	0	0	0	0	0	3	0	0	0	1	0	2	0	0	23	18	0	0	0	4	0	0	0	0	6	0
ENSG00000119913.6	ENSG00000119913	10	TECTB	protein_coding	3808	tectorin beta [Source:HGNC Symbol;Acc:HGNC:11721]	6975	Q96PL2	Q96PL2	0	0	16	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	2	0	3	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	8	13	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	12	12	0	0	0	0	0	0	0	0	0	0
ENSG00000283688.1	ENSG00000283688	10	MIR6715B	miRNA	77	microRNA 6715b [Source:HGNC Symbol;Acc:HGNC:50249]	102465427	NA	NA	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000276857.1	ENSG00000276857	10	MIR6715A	miRNA	79	microRNA 6715a [Source:HGNC Symbol;Acc:HGNC:49996]	102466189	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000243316.7	ENSG00000243316	10	GUCY2GP	transcribed_unitary_pseudogene	3222	guanylate cyclase 2G, pseudogene [Source:HGNC Symbol;Acc:HGNC:31863]	390003	NA	NA	0	0	9	1	0	0	0	0	36	0	0	0	0	2	2	0	0	0	0	1	1	0	0	1	0	0	9	2	2	0	0	0	0	11	0	3	0	0	0	0	0	12	0	0	0	0	0	0	1	0	0	0	0	2	2	2	0	0	1	0	5	0	3	0	0	0	0	9	0
ENSG00000197142.11	ENSG00000197142	10	ACSL5	protein_coding	3394	acyl-CoA synthetase long chain family member 5 [Source:HGNC Symbol;Acc:HGNC:16526]	51703	Q9ULC5	Q9ULC5	716	2415	12410	2526	4036	1079	1827	2001	1108	2691	7012	2269	4165	19073	10636	16438	1481	2117	765	8149	4323	3122	1876	26274	4665	1797	1402	9726	12636	2140	1488	4859	1386	26239	160	2479	969	5345	207	451	3114	11449	775	910	69	1185	535	1369	1892	2137	89	2022	21795	721	2046	6195	4523	4064	7960	4024	2293	5472	1225	662	8597	0	8907	1402	207
ENSG00000232934.8	ENSG00000232934	10	ENSG00000232934	lncRNA	800	novel transcript, antisense to ACSL5	NA	NA	NA	114	3	35	9	32	15	9	3	11	43	2	22	3	15	17	4	24	10	8	9	26	4	6	36	4	8	0	0	24	5	9	8	7	13	0	22	10	2	0	9	4	63	6	2	15	11	0	9	26	29	0	5	20	7	29	7	8	11	40	13	26	2	33	0	11	0	5	0	0
ENSG00000023041.12	ENSG00000023041	10	ZDHHC6	protein_coding	4324	zinc finger DHHC-type palmitoyltransferase 6 [Source:HGNC Symbol;Acc:HGNC:19160]	64429	Q9H6R6	Q9H6R6	1069	984	3917	2943	3407	1194	2357	1514	3547	3816	1388	3254	1310	3470	4912	1953	3907	917	798	1364	1394	1606	2074	2693	2132	1575	410	2258	3416	938	898	2235	1999	3669	311	2423	1919	2206	183	930	670	6161	1646	1440	755	1009	293	1052	1673	2956	1075	1493	5673	2219	2023	1722	1649	1017	2641	1657	2495	1960	1427	145	1383	0	3424	410	183
ENSG00000151532.15	ENSG00000151532	10	VTI1A	protein_coding	4364	vesicle transport through interaction with t-SNAREs 1A [Source:HGNC Symbol;Acc:HGNC:17792]	143187	Q96AJ9	Q96AJ9	332	427	1458	944	922	535	773	614	880	1303	640	1274	450	927	1611	668	1325	645	246	429	593	989	889	1024	635	977	268	934	1403	375	264	765	800	1139	195	681	792	1074	95	191	160	1376	735	360	208	347	44	431	691	1042	468	363	1872	523	662	722	895	331	602	542	1282	933	551	112	437	0	996	268	95
ENSG00000234017.1	ENSG00000234017	10	ENSG00000234017	processed_pseudogene	241	pseudogene similar to part of eukaryotic translation elongation factor 1 alpha 1 _EEF1A1_	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	2	0	0	0	0	0	0	3	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	3	0	0	0	0	35	0	0	0	0	0
ENSG00000264763.1	ENSG00000264763	10	MIR4295	miRNA	85	microRNA 4295 [Source:HGNC Symbol;Acc:HGNC:38220]	100422909	NA	NA	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000233340.1	ENSG00000233340	10	ENSG00000233340	lncRNA	358	novel transcript	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ENSG00000285676.3	ENSG00000285676	10	ENSG00000285676	lncRNA	1358	novel transcript, antisense to VTI1A	NA	NA	NA	0	0	0	0	1	0	0	0	0	0	0	2	31	0	0	0	0	0	0	0	0	0	25	0	17	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	15	135	0	0	0	0	0	0	0	2	0	0	4	1	0	0	0	34	94	0	0	0	8	0	0	0	0	0	0
ENSG00000260917.1	ENSG00000260917	10	ENSG00000260917	lncRNA	4237	novel transcript, overlapping to VTI1A	103344931	NA	NA	302	80	270	340	418	149	233	184	546	685	217	392	145	271	330	137	555	125	95	122	138	124	204	465	247	490	61	208	492	87	82	176	261	418	0	328	172	223	20	142	36	341	228	98	82	109	0	133	170	324	221	129	493	256	255	191	163	123	190	195	226	220	289	0	152	0	228	61	20
ENSG00000279315.1	ENSG00000279315	10	ENSG00000279315	TEC	1286	TEC	NA	NA	NA	0	0	0	0	0	0	0	4	1	0	0	0	0	5	0	0	0	0	0	2	0	0	6	0	1	3	10	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3	4	3	2	2	0	0	1	0	0	1	0	0	0	0	10	0
ENSG00000225292.2	ENSG00000225292	10	LINC02935	lncRNA	315	long intergenic non-protein coding RNA 2935 [Source:HGNC Symbol;Acc:HGNC:55939]	NA	NA	NA	0	0	1	2	1	0	0	0	2	1	0	0	3	1	1	0	0	0	0	2	1	5	0	0	0	0	0	0	1	0	0	0	3	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	3	0	0	0	0	0	1	0	0	0	0	0	0
ENSG00000148737.18	ENSG00000148737	10	TCF7L2	protein_coding	4076	transcription factor 7 like 2 [Source:HGNC Symbol;Acc:HGNC:11641]	6934	Q9NQB0	Q9NQB0	663	445	1179	543	509	1168	584	701	998	1418	1214	798	1102	807	648	613	575	1360	165	535	338	531	868	906	473	1493	589	550	2218	130	347	1075	291	3197	84	1036	724	967	108	341	296	1875	1123	448	242	291	0	214	609	2187	195	349	2951	1029	617	800	1165	471	1028	369	1382	717	949	8	415	0	662	589	108
ENSG00000233547.1	ENSG00000233547	10	ENSG00000233547	lncRNA	460	novel transcript	NA	NA	NA	83	8	33	5	56	5	23	4	10	49	2	25	3	34	6	1	49	1	2	6	27	0	5	16	31	22	18	1	29	43	26	2	72	27	0	28	6	5	5	13	0	49	9	8	4	10	0	7	80	12	35	16	36	49	11	16	22	1	17	20	15	10	8	13	42	0	101	18	5
ENSG00000227560.1	ENSG00000227560	10	RPS15AP30	processed_pseudogene	390	ribosomal protein S15a pseudogene 30 [Source:HGNC Symbol;Acc:HGNC:35495]	100271607	NA	NA	0	1	2	0	1	0	0	0	0	6	0	0	0	0	0	2	0	0	0	2	0	0	0	0	1	2	16	0	1	2	0	0	1	9	0	0	7	1	0	0	1	7	2	4	0	0	0	0	1	8	13	0	9	3	0	0	0	0	2	1	6	0	1	0	0	0	0	16	0
ENSG00000238380.1	ENSG00000238380	10	RNU7-165P	snRNA	60	RNA, U7 small nuclear 165 pseudogene [Source:HGNC Symbol;Acc:HGNC:45699]	106479087	NA	NA	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ENSG00000286289.1	ENSG00000286289	10	ENSG00000286289	lncRNA	3611	novel transcript	107984270	NA	NA	94	1	26	42	51	2	0	118	17	102	23	4	0	47	2	1	0	28	1	21	30	29	37	59	1	1109	45	9	178	24	50	12	12	2	0	182	0	0	13	85	7	2	3	7	5	18	0	10	119	4	0	34	49	10	76	18	8	2	19	74	65	26	2	8	4	0	41	45	13
ENSG00000230018.1	ENSG00000230018	10	PPIAP39	processed_pseudogene	498	peptidylprolyl isomerase A pseudogene 39 [Source:HGNC Symbol;Acc:HGNC:53663]	111082963	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	5	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000148702.15	ENSG00000148702	10	HABP2	protein_coding	2985	hyaluronan binding protein 2 [Source:HGNC Symbol;Acc:HGNC:4798]	3026	Q14520	Q14520	0	107	4	2	1	39	391	0	1	9	7	0	6965	0	0	556	0	5	4	16	0	1	2321	2	1521	1	0	2	1072	0	0	1201	91	4	0	9	5355	1	1	0	3061	8917	2	61	0	0	0	0	94	0	0	0	22	4	910	46	0	4194	10236	3	71	63	804	0	5	0	508	0	1
ENSG00000197893.14	ENSG00000197893	10	NRAP	protein_coding	5613	nebulin related anchoring protein [Source:HGNC Symbol;Acc:HGNC:7988]	4892	A0A0A0MRM2	A0A0A0MRM2	0	0	1	0	0	0	0	2016	278	5	0	21	5	1	0	0	0	0	0	0	0	0	1	0	0	6	9	0	0	0	0	0	2	340	0	0	0	1	0	0	0	7	0	0	0	0	0	0	41606	0	2	0	1	0	3	1	741	0	16	2	0	0	1	0	0	0	0	9	0
ENSG00000165806.21	ENSG00000165806	10	CASP7	protein_coding	2659	caspase 7 [Source:HGNC Symbol;Acc:HGNC:1508]	840	P55210	P55210	934	835	1730	1837	1305	934	1281	1286	2279	2755	865	2746	519	1098	2665	2123	875	1649	621	834	530	1310	1398	1453	608	1201	133	1187	2263	512	659	1692	980	4418	136	2062	877	3644	117	421	604	2224	816	991	298	387	37	599	1561	1415	104	559	3394	774	1852	1937	1639	681	1138	380	1515	2019	832	46	1325	0	1863	133	117
ENSG00000234393.1	ENSG00000234393	10	ENSG00000234393	lncRNA	692	novel transcript	NA	NA	NA	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	10	0	1	0	22	0	0	0	0	0	0	0	0
ENSG00000148735.16	ENSG00000148735	10	PLEKHS1	protein_coding	4154	pleckstrin homology domain containing S1 [Source:HGNC Symbol;Acc:HGNC:26285]	79949	Q5SXH7	Q5SXH7	0	399	64	3127	13	0	25	0	80	367	22	128	300	3	1	6	0	0	0	12	117	0	415	23	3	25	121	27	348	4	22	155	5	511	0	105	0	82	0	5	4	41	53	41	114	43	0	29	129	80	0	2	368	49	35	1055	5	178	24	36	578	553	114	0	146	0	1034	121	0
ENSG00000283656.1	ENSG00000283656	10	MIR4483	miRNA	62	microRNA 4483 [Source:HGNC Symbol;Acc:HGNC:41761]	100616162	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212589.1	ENSG00000212589	10	ENSG00000212589	snoRNA	132		124900297	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
